SITE_ID,SENSOR_SLOT_ID,START_DATETIME,END_DATETIME,INSTANCE,SERIAL_NUMBER,COMMENTS
FIVET,TDT9,2018-06-26 15:30:00,,1.0,6503224,
FIVET,TDT10,2018-06-26 15:30:00,,1.0,6503229,
FIVET,PA,2018-06-26 15:30:00,2020-09-29 00:00:00,1.0,M1120819,
FIVET,RH,2018-06-26 15:30:00,2019-09-18 00:00:00,1.0,M2920122,
FIVET,MODEM_PRO,2018-06-26 15:30:00,2021-08-03 09:00:00,1.0,8673770213235103,
FIVET,AWS_SDM,2018-06-26 15:30:00,,1.0,E3527,
FIVET,LOGGER,2018-06-26 15:30:00,2019-09-18 00:00:00,1.0,10973,
FIVET,PHENOCAM_LENS1,2018-06-26 15:30:00,,1.0,5412321,
FIVET,PHENOCAM_LENS2,2018-06-26 15:30:00,,1.0,5950434,
FIVET,ETHERNET_116,2018-06-26 15:30:00,2019-09-18 00:00:00,1.0,2740,
HADLW,PHENOCAM_LENS1,2018-10-25 14:30:00,,2.0,5918595,IP:10.12.106.90
HADLW,PHENOCAM_LENS2,2018-10-25 14:30:00,,2.0,5922444,IP:10.12.106.90
HYBRY,RH,2018-11-06 14:00:00,2019-11-26 00:00:00,2.0,M2920118,Swapped during CSL PPM
HYBRY,PHENOCAM_LENS1,2018-11-06 14:00:00,,2.0,5998114,IP10.16.106.233 
HYBRY,PHENOCAM_LENS2,2018-11-06 14:00:00,,2.0,5376083,IP10.16.106.233 
CGARW,PHENOCAM_LENS1,2018-09-14 12:00:00,,2.0,5915465,IP:10.12.91.162 Replaced during CSL PPM
CGARW,PHENOCAM_LENS2,2018-09-14 12:00:00,,2.0,5915246,IP:10.12.91.162 Replaced during CSL PPM
CGARW,RH,2018-09-14 12:00:00,2019-06-11 00:00:00,2.0,N5050076,Replaced during CSL PPM
CGARW,SNOW_DEPTH,2018-09-14 12:00:00,2019-09-17 00:00:00,2.0,6077,Replaced during CSL PPM
EASTB,4CR,2018-10-18 12:00:00,2019-10-29 10:00:00,2.0,2144,Replaced during CSL PPM
EASTB,CHAIN,2018-10-18 12:00:00,,1.0,,Installed during CSL PPM
EASTB,HYGROCLIP_A,2018-10-18 12:00:00,2019-10-29 12:00:00,3.0,20269336,Replaced during CSL PPM
EASTB,PHENOCAM_LENS1,2018-10-18 12:00:00,2019-10-29 15:30:00,2.0,5393154,IP:10.16.46.236 Replaced during CSL PPM
EASTB,PHENOCAM_LENS2,2018-10-18 12:00:00,2019-10-29 15:30:00,2.0,5388231,IP:10.16.46.236 Replaced during CSL PPM
EASTB,SNOW_DEPTH,2018-10-18 12:00:00,2019-10-29 11:00:00,3.0,5694,Replaced during CSL PPM
FINCH,PHENOCAM_LENS1,2018-09-17 12:00:00,,2.0,5974960,IP:10.16.106.236 Replaced during CSL PPM
FINCH,PHENOCAM_LENS2,2018-09-17 12:00:00,,2.0,5355965,IP:10.16.106.236 Replaced during CSL PPM
FINCH,RH,2018-09-17 12:00:00,2019-09-23 11:00:00,2.0,N5050077,Replaced during CSL PPM
ROTHD,4CR,2018-10-03 12:00:00,2019-10-23 08:00:00,2.0,2147,Replaced during CSL PPM
ROTHD,CHAIN,2018-10-03 12:00:00,,1.0,,Installed during CSL PPM
ROTHD,HYGROCLIP_A,2018-10-03 12:00:00,2019-10-23 08:00:00,2.0,20135092,Replaced during CSL PPM
ROTHD,PHENOCAM_LENS1,2018-10-03 12:00:00,,2.0,5922432,IP:10.12.140.139 Replaced during CSL PPM
ROTHD,PHENOCAM_LENS2,2018-10-03 12:00:00,,2.0,5920160,IP:10.12.140.139 Replaced during CSL PPM
SOURH,HYGROCLIP_A,2018-10-16 12:00:00,2019-10-30 11:30:00,3.0,20135124,Replaced during CSL PPM
SOURH,SNOW_DEPTH,2018-10-16 12:00:00,2019-10-30 11:30:00,2.0,5689,Replaced during CSL PPM
SPENF,CHAIN,2018-10-16 12:00:00,,1.0,,
SPENF,PHENOCAM_LENS1,2018-10-16 12:00:00,,2.0,5971136,IP:10.16.46.222 Replaced during CSL PPM
SPENF,PHENOCAM_LENS2,2018-10-16 12:00:00,,2.0,5401612,IP:10.16.46.222 Replaced during CSL PPM
SPENF,RH,2018-10-16 12:00:00,2019-09-05 00:00:00,2.0,N5050078,
WADDN,4CR,2018-10-04 12:00:00,2021-06-03 09:30:00,2.0,2134,Replaced during CSL PPM
WADDN,HYGROCLIP_A,2018-10-04 12:00:00,2020-02-13 00:00:00,4.0,20134993,Replaced during CSL PPM - removed SN recorded as 20134470
WADDN,PHENOCAM_LENS1,2018-10-04 12:00:00,2020-07-23 00:00:00,2.0,5492351,IP:10.22.79.196 Replaced during CSL PPM
WADDN,PHENOCAM_LENS2,2018-10-04 12:00:00,2020-07-23 00:00:00,2.0,6011694,IP:10.22.79.196 Replaced during CSL PPM
WADDN,TDT1,2018-10-04 12:00:00,,2.0,6504165,Replaced during CSL PPM
WADDN,TDT2,2018-10-04 12:00:00,,2.0,6504162,Replaced during CSL PPM
WRTTL,HF1,2018-10-23 12:00:00,,2.0,4373,Replaced during CSL PPM
WRTTL,PHENOCAM_LENS1,2018-10-23 12:00:00,,2.0,5918314,IP:10.12.108.163 Replaced during CSL PPM
WRTTL,PHENOCAM_LENS2,2018-10-23 12:00:00,,2.0,5912089,IP:10.12.108.163 Replaced during CSL PPM
WRTTL,CHAIN,2018-10-23 12:00:00,,1.0,,
PLYNL,HYGROCLIP_A,2018-06-25 12:00:00,2018-09-13 12:00:00,5.0,20134472,Replaced by MB during RM
PLYNL,CHAIN,2018-09-13 12:00:00,,1.0,,
PLYNL,HYGROCLIP_A,2018-09-13 12:00:00,,6.0,20135079,Unknown end date
EUSTN,MODEM_PRO,2019-01-25 12:00:00,2021-04-29 12:00:00,1.0,8673770219047803,111803080066
RDMER,PHENOCAM_LENS2,2015-02-10 10:30:00,2018-09-19 08:00:00,1.0,5922292,IP:10.12.179.143
SOURH,LOGGER,2015-12-07 12:00:00,2020-10-07 00:00:00,2.0,9087,
NWYKE,RG,2016-10-19 11:00:00,2019-11-20 00:00:00,2.0,340997,Noisy data
LODTN,PA,2019-08-13 10:30:00,2020-10-29 00:00:00,2.0,P0710631,Swapped during CSL PPM
LODTN,RH,2019-08-13 10:30:00,2020-10-29 00:00:00,3.0,L1320545,Swapped during CSL PPM
HLACY,RH,2019-08-12 11:30:00,2020-07-29 00:00:00,2.0,L1320543,Swapped during CSL PPM
FINCH,RH,2019-09-23 12:00:00,2020-07-30 00:00:00,3.0,M2920117,Replaced during CSL PPM
HENFS,HYGROCLIP_A,2019-09-18 13:30:00,2020-10-20 00:00:00,4.0,20135119,Replaced during CSL PPM
REDHL,MODEM_PRO,2019-10-04 08:00:00,2021-07-20 09:00:00,1.0,863879041136642,
CHOBH,MODEM_PRO,2019-11-07 00:00:00,2021-02-03 09:00:00,1.0,86379040892252,111909160072 - Removed as lost settings and became incommunicative after FW updated
BUNNY,RG,2019-11-18 00:00:00,2021-11-02 11:30:00,4.0,PL2L-451507,New unit with thermal unsulation. SN confirmed at PPM 17/07/20. Removed due to noisy data.
COCHN,SNOW_DEPTH,2019-10-17 00:00:00,2020-11-12 00:00:00,2.0,11154,
RISEH,PA,2019-10-10 00:00:00,2022-07-12 09:00:00,2.0,R1030766,
RISEH,RH,2019-10-10 00:00:00,2020-11-04 00:00:00,3.0,L1320542,
CHOBH,AWS_ANEM,2017-08-17 09:43:00,,2.0,144208,Changed by BW due to failure of previous sensor
CHOBH,LOGGER,2015-02-24 14:00:00,2020-10-14 00:00:00,1.0,9505,Removed by CSL at PPM. Cal date 23/06/14
CHOBH,MODEM,2015-02-24 14:00:00,2019-11-07 00:00:00,1.0,1011501190031,
BALRD,HYGROCLIP,2017-08-21 15:00:00,2018-07-04 11:00:00,3.0,61212029,
BALRD,HYGROCLIP,2014-05-15 17:30:00,2017-08-03 10:30:00,1.0,,
STIPS,HYGROCLIP,2014-11-06 15:00:00,2018-08-02 09:30:00,1.0,,
STIPS,HYGROCLIP_A,2018-08-02 10:00:00,2019-09-20 00:00:00,2.0,20134977,Replaced by SC (site host)
STGHT,HYGROCLIP,2015-08-19 06:30:00,2018-08-01 08:30:00,1.0,,
STGHT,HYGROCLIP_A,2018-08-01 09:00:00,2019-09-12 12:00:00,2.0,20134979,Replaced by PS during RM visit
LODTN,CHAIN,2018-04-23 12:00:00,,1.0,,Installed during CSL PPM
HILLB,CHAIN,2018-06-27 09:30:00,,1.0,,Installed during CSL PPM
GLENW,CHAIN,2018-06-28 10:00:00,,1.0,,Installed during CSL PPM
GLENS,CHAIN,2018-07-03 09:00:00,,1.0,,Installed during CSL PPM
BALRD,CHAIN,2018-07-04 11:30:00,,1.0,,Installed during CSL PPM
COCHN,CHAIN,2018-07-05 11:00:00,2020-12-21 12:00:00,1.0,,Installed during CSL PPM - Recovered by DR
HARTW,CHAIN,2018-07-06 10:30:00,,1.0,,Installed during CSL PPM
STGHT,CHAIN,2018-08-01 08:30:00,,1.0,,Installed by PS during RM visit
BUNNY,RG,2018-08-02 10:00:00,2019-10-03 00:00:00,2.0,329001,"Replaced by PS during RM due to highly erroneous data (Issues 1575, 1599)"
BUNNY,CHAIN,2018-08-02 08:00:00,,1.0,,Installed by PS during RM
EASTB,HYGROCLIP,2014-08-13 11:30:00,2018-08-02 09:30:00,1.0,,
EASTB,HYGROCLIP_A,2018-08-02 10:00:00,2018-10-18 12:00:00,2.0,20135067,Replaced by SL CEH Edinburgh
SOURH,CHAIN,2018-08-02 08:30:00,,1.0,,Installed by JT during RM
SOURH,HYGROCLIP,2014-11-19 00:00:00,2018-08-02 08:30:00,1.0,,
SOURH,HYGROCLIP_A,2018-08-02 10:00:00,2018-10-16 12:00:00,2.0,20134557,Replaced by JT during RM
HYBRY,CHAIN,2018-08-08 13:30:00,,1.0,,Installed by JT during RM
SYDLG,4CR,2018-11-28 12:30:00,2021-05-26 09:00:00,1.0,2545,
SYDLG,AWS_ANEM,2018-11-28 12:30:00,,1.0,180903,
SYDLG,AWS_SDM,2018-11-28 12:30:00,,1.0,E3723,
SYDLG,CHAIN,2018-11-28 12:30:00,,1.0,,
SYDLG,COSMOS_MOD,2018-11-28 12:30:00,,1.0,HI-TC02-2050,
SYDLG,DERIVED,2018-11-28 12:30:00,,1.0,,
SYDLG,ETHERNET_116,2018-11-28 12:30:00,2020-09-08 08:50:00,1.0,2743,
SYDLG,HF1,2018-11-28 12:30:00,,1.0,4663,
SYDLG,HF2,2018-11-28 12:30:00,2021-05-26 09:00:00,1.0,4665,
SYDLG,LOGGER,2018-11-28 12:30:00,2020-09-08 08:50:00,1.0,11249,Date of calibration 22/02/16
SYDLG,MODEM_PRO,2018-11-28 12:30:00,2020-09-08 09:10:00,1.0,867377022543874,111803140062
SYDLG,PA,2018-11-28 12:30:00,2020-08-25 00:00:00,1.0,M1050343,
SYDLG,PHENOCAM_LENS1,2018-11-28 12:30:00,,1.0,5368314,IP 192.168.1.193
SYDLG,PHENOCAM_LENS2,2018-11-28 12:30:00,,1.0,5410218,IP 192.168.1.193
SYDLG,RG,2018-11-28 12:30:00,2019-07-25 08:05:00,1.0,387934,Replaced due to noisy data
SYDLG,RH,2018-11-28 12:30:00,2019-12-10 12:30:00,1.0,M2920125,2019 PPM doc states M2920123
SYDLG,STP,2018-11-28 12:30:00,2021-05-26 09:00:00,1.0,2273,
SYDLG,TDT1,2018-11-28 12:30:00,2022-06-07 12:00:00,1.0,6503262,
SYDLG,TDT10,2018-11-28 12:30:00,2022-06-07 12:00:00,1.0,6504112,
SYDLG,TDT2,2018-11-28 12:30:00,2021-05-26 09:00:00,1.0,6503200,
SYDLG,TDT3,2018-11-28 12:30:00,2022-06-07 12:00:00,1.0,6503237,
SYDLG,TDT4,2018-11-28 12:30:00,2022-06-07 12:00:00,1.0,6504119,
SYDLG,TDT5,2018-11-28 12:30:00,2022-06-07 12:00:00,1.0,6503220,
SYDLG,TDT6,2018-11-28 12:30:00,2022-06-07 12:00:00,1.0,6503258,
SYDLG,TDT7,2018-11-28 12:30:00,2022-06-07 12:00:00,1.0,6504108,
SYDLG,TDT8,2018-11-28 12:30:00,2022-06-07 12:00:00,1.0,6504105,
SYDLG,TDT9,2018-11-28 12:30:00,2021-05-26 09:00:00,1.0,6504107,
RISEH,ETHERNET_115,2016-05-04 16:00:00,2019-11-14 12:00:00,1.0,14164,Removed during PPM revisit due to fault.
NWYKE,HYGROCLIP_A,2018-12-05 12:00:00,2019-12-12 09:00:00,5.0,20269353,Replaced during CSL PPM
NWYKE,PHENOCAM_LENS1,2018-12-05 12:00:00,,2.0,5921978,IP:10.12.108.124 Replaced during CSL PPM
NWYKE,PHENOCAM_LENS2,2018-12-05 12:00:00,,2.0,5915072,IP:10.12.108.124 Replaced during CSL PPM
SHEEP,4CR,2018-12-05 12:00:00,2021-07-07 09:00:00,2.0,2756,Replaced during CSL PPM
SHEEP,HYGROCLIP_A,2018-12-05 12:00:00,2020-02-11 00:00:00,2.0,20269340,Replaced during CSL PPM
SHEEP,PHENOCAM_LENS1,2018-12-05 12:00:00,,2.0,5050964,IP: 10.16.46.240
SHEEP,PHENOCAM_LENS2,2013-10-24 14:30:00,2018-12-05 12:00:00,1.0,,IP: 10.12.148.168
SHEEP,PHENOCAM_LENS2,2018-12-05 12:00:00,,2.0,5376285,IP: 10.16.46.240
TADHM,AWS,2018-08-29 12:00:00,2019-12-11 00:00:00,2.0,14040013,
TADHM,HYGROCLIP_A,2018-12-04 12:00:00,2019-12-11 00:00:00,4.0,20269305,Replaced during CSL PPM
TADHM,PHENOCAM_LENS1,2018-12-04 12:00:00,,2.0,5919223,IP:10.12.148.170 Replaced during CSL PPM
TADHM,PHENOCAM_LENS2,2018-12-04 12:00:00,,2.0,5920680,IP:10.12.148.170 Replaced during CSL PPM
CRICH,4CR,2019-09-03 00:00:00,2021-12-06 00:00:00,2.0,2152,
CRICH,AWS,2019-09-03 00:00:00,2021-05-12 09:00:00,2.0,15190014,
CRICH,AWS_ANEM,2019-09-03 00:00:00,,2.0,144206,
CRICH,PHENOCAM_LENS1,2019-09-03 00:00:00,2020-01-01 00:00:00,2.0,5915241,"10.12.9971, unsure of uninstall date"
CRICH,PHENOCAM_LENS2,2019-09-03 00:00:00,,2.0,5912502,10.12.9971
GLENS,4CR,2019-08-27 00:00:00,2022-08-31 00:00:00,3.0,2140,Replaced at PPM
GLENS,SNOW_DEPTH,2019-08-27 00:00:00,2020-09-02 00:00:00,3.0,11153,Replaced at PPM due to fault
GLENS,AWS,2019-08-27 00:00:00,2021-09-21 09:00:00,2.0,15190010,
GLENS,LOGGER,2019-08-27 00:00:00,2020-09-02 00:00:00,3.0,12862,Cal date 31/12/2018
BALRD,4CR,2019-08-28 00:00:00,2022-09-01 00:00:00,3.0,2142,Replaced at PPM
BALRD,AWS,2019-08-28 00:00:00,2021-09-22 00:00:00,2.0,14040017,
BALRD,RG,2019-08-28 00:00:00,2020-11-10 00:00:00,2.0,352952,Removed by CSL
BALRD,LOGGER,2019-08-28 00:00:00,2021-09-22 00:00:00,2.0,12874,
HARTW,4CR,2019-08-30 00:00:00,2022-08-08 15:00:00,3.0,2757,Replaced during PPM
HARTW,AWS,2019-08-30 00:00:00,2021-08-24 01:00:00,2.0,14040018,Replaced during PPM
HARTW,LOGGER,2019-08-30 00:00:00,2021-08-24 01:00:00,3.0,12797,Removed at PPM for cal. Cal date 14/09/2018
BICKL,HYGROCLIP_A,2019-09-10 00:00:00,2020-11-24 00:00:00,5.0,20134472,Replaced during PPM
CGARW,MODEM_PRO,2019-10-22 00:00:00,2021-08-10 09:00:00,3.0,863879040892864,
WYTH1,COSMOS_MOD,2013-11-26 00:30:00,2016-09-30 09:00:00,1.0,HI-TC01-1004,
WYTH1,HF2,2013-11-26 00:30:00,2016-09-30 09:00:00,1.0,3235,
WYTH1,PROFILE2,2013-11-26 00:30:00,2016-09-30 09:00:00,1.0,35899,
WYTH1,PHENOCAM_LENS1,2013-11-26 00:30:00,2016-09-30 09:00:00,1.0,5901058,IP:10.12.147.232
ROTHD,4CR,2019-10-23 17:30:00,2020-08-05 11:01:00,3.0,2159,Replaced during CSL PPM
ROTHD,AWS,2019-10-23 17:30:00,2021-06-02 09:30:00,2.0,19100003,Replaced during CSL PPM
ROTHD,AWS_ANEM,2019-10-23 17:30:00,,2.0,191202,Replaced during CSL PPM
ROTHD,HYGROCLIP_A,2019-10-23 17:30:00,2020-10-28 00:00:00,3.0,20064977,Replaced during CSL PPM
ROTHD,LOGGER,2019-10-23 17:30:00,2021-06-02 09:30:00,2.0,12977,Replaced during CSL PPM. Cal date 30/05/2019.
ROTHD,MODEM_PRO,2019-10-23 17:30:00,2021-06-02 09:30:00,2.0,863879040892336,Replaced during CSL PPM. 111909160078
GISBN,AWS,2019-12-04 11:30:00,2021-05-19 09:00:00,2.0,14040025,Replaced during CSL PPM
GISBN,HYGROCLIP_A,2019-12-04 11:30:00,2020-08-13 09:00:00,4.0,20135000,Replaced during CSL PPM
GISBN,SNOW_DEPTH,2019-12-04 11:30:00,2020-08-13 09:00:00,4.0,5692,Replaced during CSL PPM
GLENS,RG,2020-02-19 00:00:00,,3.0,PL2L-451660,
WADDN,GPRS,2013-11-04 18:30:00,2020-02-13 00:00:00,1.0,354374041804544,Removed during CSL PPM
WADDN,LOGGER,2020-02-13 00:00:00,,3.0,11022,"Installed by CSL during PPM, Cal date: 13/01/16 "
WADDN,AWS_ANEM,2020-02-13 00:00:00,,1.0,140317,Windmaster installed by CSL during PPM
WADDN,RH,2020-02-13 00:00:00,2020-07-23 00:00:00,1.0,P4020596,HMP155 installed by CSL during PPM
WADDN,PA,2020-02-13 00:00:00,2020-07-23 00:00:00,1.0,M1050344,PTB110 installed by CSL during PPM
REDHL,PROFILE1,2016-02-18 16:00:00,2020-01-30 00:00:00,1.0,36155,
WADDN,TDT3,2020-02-13 00:00:00,,1.0,6504187,Installed by CSL during PPM. Missing SN.
WADDN,TDT4,2020-02-13 00:00:00,,1.0,6504190,Installed by CSL during PPM. Missing SN.
WADDN,TDT5,2020-02-13 00:00:00,,1.0,6503321,Installed by CSL during PPM. Missing SN.
WADDN,TDT6,2020-02-13 00:00:00,,1.0,6504159,Installed by CSL during PPM. Missing SN.
WADDN,TDT7,2020-02-13 00:00:00,,1.0,6503318,Installed by CSL during PPM. Missing SN.
WADDN,TDT8,2020-02-13 00:00:00,,1.0,6503330,Installed by CSL during PPM. Missing SN.
WADDN,TDT9,2020-02-13 00:00:00,,1.0,6503284,Installed by CSL during PPM. Missing SN.
WADDN,TDT10,2020-02-13 00:00:00,,1.0,6504160,Installed by CSL during PPM. Missing SN.
WADDN,MODEM_PRO,2020-02-13 00:00:00,2021-02-03 14:30:00,1.0,863879040898440,Installed by CSL during PPM. 111909160080 Removed as lost settings
WADDN,COSMOS_MOD2,2020-02-13 12:00:00,2021-06-03 09:00:00,1.0,HI-TC02-2011,"Installed by CSL during PPM. Missing SN. Confirmed at 23-07-2020 PPM as HI-TC02-2011, previously -2016"
WADDN,TBR,2020-02-13 00:00:00,,1.0,195046,Installed by CSL during PPM. Missing SN. Update field name when SBS RG added to Instrumentation db table.
ALIC1,MODEM_PRO,2020-02-13 00:00:00,2021-08-19 09:00:00,1.0,8638790408913900,Installed by CSL during PPM. Missing SN.
ALIC1,HYGROCLIP_A,2020-02-13 00:00:00,2020-12-03 00:00:00,4.0,20269320,Installed by CSL during PPM. Missing SN.
SHEEP,AWS,2013-10-24 14:30:00,2020-02-11 12:00:00,1.0,13200012,Removed by CSL during PPM
SHEEP,AWS_ANEM,2020-02-11 00:00:00,,2.0,140810,Windmaster installed by CSL during PPM
SHEEP,COSMOS_MOD2,2020-02-11 15:00:00,2021-07-07 12:00:00,2.0,HI-TC02-2049,CRS2000 Mod installed by CSL during PPM
SHEEP,ETHERNET_116,2020-02-11 00:00:00,,1.0,2740,Installed by CSL during PPM
SHEEP,LOGGER,2020-02-11 00:00:00,2022-09-13 00:00:00,2.0,11010,Installed by CSL during PPM
PORTN,AWS_ANEM,2017-08-08 10:00:00,2022-11-08 00:00:00,2.0,144210,Replaced by BW on RM
PLYNL,HYGROCLIP,2014-11-05 12:30:00,2017-02-17 15:30:00,1.0,61212012,
PLYNL,HYGROCLIP,2017-02-17 15:30:00,2017-10-17 13:30:00,2.0,61019118,Replaced during CSL PPM. Datetime of replacement is approximate as sensor faulty around the time of replacement.
PLYNL,HYGROCLIP,2017-10-17 13:30:00,2017-11-16 16:00:00,3.0,61018824,Replaced by site host after sensor failure.
GLENS,HYGROCLIP,2014-05-14 11:30:00,2017-08-02 14:30:00,1.0,,
GLENS,HYGROCLIP,2017-10-18 15:00:00,2018-07-03 11:00:00,4.0,61222941,Replaced by site host after sensor failure.
ALIC1,ETHERNET_115,2015-03-06 13:30:00,2016-08-22 11:30:00,1.0,13760,
ALIC1,ETHERNET_115,2016-08-22 11:30:00,,2.0,5300,
EASTB,ETHERNET_115,2014-08-13 11:30:00,2019-10-29 11:30:00,1.0,12136,
GISBN,ETHERNET_115,2014-08-15 12:00:00,,1.0,12137,
HARWD,ETHERNET_115,2015-05-22 12:00:00,2019-01-01 00:00:00,1.0,13800,no record of removal
HENFS,ETHERNET_115,2015-12-17 13:00:00,2018-11-24 14:00:00,1.0,13804,Believed stolen
LIZRD,ETHERNET_115,2014-10-17 12:00:00,2019-12-13 15:00:00,1.0,12099,
EUSTN,ETHERNET_115,2016-03-31 16:00:00,2017-08-31 16:00:00,1.0,14165,
LULLN,ETHERNET_115,2014-12-16 15:30:00,2017-03-07 12:00:00,1.0,13331,
LULLN,ETHERNET_115,2017-02-16 18:00:00,,2.0,13304,
MOORH,ETHERNET_115,2014-12-04 11:30:00,2020-08-11 00:00:00,1.0,13332,Replaced at PPM
NWYKE,ETHERNET_115,2014-10-16 09:00:00,2017-02-08 12:00:00,1.0,12096,
NWYKE,ETHERNET_115,2017-02-08 12:00:00,,2.0,12138,
PLYNL,ETHERNET_115,2014-11-05 12:30:00,2016-03-07 15:30:00,1.0,13305,THEFT
PLYNL,ETHERNET_115,2016-12-12 12:00:00,2018-05-01 12:00:00,3.0,13630,End time is approximate (date is correct)
REDHL,ETHERNET_115,2016-02-18 16:00:00,2018-10-24 12:00:00,1.0,13805,
ROTHD,ETHERNET_115,2014-07-25 08:00:00,,1.0,12018,
SOURH,ETHERNET_115,2014-11-19 11:00:00,2017-01-11 00:00:00,1.0,13304,
SOURH,ETHERNET_116,2017-01-11 00:00:00,,2.0,4724,
STGHT,ETHERNET_115,2015-08-19 06:30:00,2020-10-23 00:00:00,1.0,13803,Confirmed at 21-JUL-20 PPM
STIPS,ETHERNET_115,2014-11-06 15:00:00,2020-01-23 00:00:00,1.0,12095,Faulty?
ROTHD,RG,2018-04-11 10:30:00,,2.0,358374,New pluvio bas installed in response to sensor reading NaN continuously.
PLYNL,ETHERNET_115,2016-03-07 15:30:00,2016-12-12 12:00:00,2.0,,
PLYNL,ETHERNET_115,2018-05-01 12:00:00,,4.0,13329,Start time is approximate (date is correct)
HARTW,4CR,2018-07-06 12:30:00,2019-08-30 00:00:00,2.0,2317,Replaced during CSL PPM
HARTW,HYGROCLIP,2014-05-20 13:30:00,2018-07-06 12:30:00,1.0,61019670,
HARTW,HYGROCLIP_A,2018-07-06 13:00:00,2020-11-10 00:00:00,2.0,20135006,Replaced during CSL PPM. Unknown end date. HC 20134474 removed on 11-NOV-20 PPM.
HARTW,PHENOCAM_LENS1,2018-07-06 13:30:00,2021-04-23 07:00:00,2.0,5411229,Replaced during CSL PPM. 10.10.186.135
HARTW,PHENOCAM_LENS2,2018-07-06 13:30:00,2021-04-23 07:00:00,2.0,5966360,Replaced during CSL PPM.  10.10.186.135
HILLB,MODEM_PRO,2018-06-27 10:00:00,2021-08-04 09:00:00,1.0,8673770222347310,Installed during CSL PPM '111803140099'
GISBN,HYGROCLIP,2014-08-15 12:00:00,2018-08-03 08:45:00,1.0,61211931,
GISBN,HYGROCLIP_A,2018-08-03 08:50:00,2018-12-18 12:00:00,2.0,20134980,Replaced by MC on maintenance visit
HYBRY,ETHERNET_115,2018-10-10 12:30:00,2022-08-30 12:00:00,2.0,11043,Swapped by JT & AC during RM
HYBRY,LOGGER,2018-10-10 12:30:00,2021-05-27 09:00:00,2.0,9766,Swapped by JT & AC during RM. Cal date 06/09/14
COCLP,HYGROCLIP_A,2018-10-19 07:30:00,2019-10-31 11:00:00,4.0,20269341,Replaced by CSL during PPM
NWYKE,AWS_ANEM,2018-12-05 09:30:00,2022-05-11 09:00:00,2.0,140304,Replaced during CSL PPM
LODTN,LOGGER,2019-10-02 08:00:00,2021-04-16 12:00:00,2.0,9680,Cal date 12/06/2019
LODTN,ETHERNET_115,2019-10-02 08:00:00,,3.0,13330,
LODTN,MODEM_PRO,2019-10-02 08:00:00,2021-04-16 12:00:00,1.0,863879040891478,111909160075
STGHT,MODEM_PRO,2019-10-02 11:00:00,2021-04-15 12:00:00,1.0,863879040889746,21-JUL-20 PPM recorded 111909160065
SHEEP,RG,2019-10-03 08:50:00,2020-08-18 10:19:00,3.0,358381,
PLYNL,MODEM_PRO,2019-11-15 10:00:00,2021-03-25 11:00:00,1.0,863879040891387,Installed with high gain antenna. 111909160067
COCLP,4CR,2019-10-31 12:00:00,2022-06-14 12:00:00,2.0,2758,Replaced during CSL PPM
COCLP,HYGROCLIP_A,2019-10-31 12:00:00,2020-10-06 00:00:00,5.0,20135120,Replaced during CSL PPM
COCLP,AWS_ANEM,2019-10-31 12:00:00,,2.0,160916,Replaced during CSL PPM. SN recorded at 06/10/20 PPM = 160914
EASTB,4CR,2019-10-29 15:30:00,2020-06-26 15:25:00,3.0,1940,Replaced by SL during RM
EASTB,AWS,2014-08-13 11:30:00,2019-10-29 12:00:00,1.0,14040015,
EASTB,AWS,2019-10-29 12:30:00,2021-08-25 09:00:00,2.0,14040016,Replaced during CSL PPM
EASTB,HYGROCLIP_A,2019-10-29 12:30:00,2020-10-08 00:00:00,4.0,20135003,Replaced during CSL PPM
EASTB,SNOW_DEPTH,2019-10-29 11:30:00,2020-10-08 00:00:00,4.0,7220,Replaced during CSL PPM
EASTB,LOGGER,2019-10-29 14:00:00,2020-09-08 09:30:00,2.0,9575,Replaced during CSL PPM
EASTB,ETHERNET_116,2019-10-29 14:00:00,2020-09-08 09:30:00,2.0,6574,Installed during CSL PPM
EASTB,PHENOCAM_LENS1,2019-10-29 15:30:00,,3.0,5918919 ,Replaced during CSL PPM
EASTB,PHENOCAM_LENS2,2019-10-29 15:30:00,,3.0,5920763,Replaced during CSL PPM
EASTB,MODEM_PRO,2019-10-29 15:30:00,2021-06-09 12:00:00,2.0,8638790408095206,"Installed during CSL PPM. ProRoute – 111909160063
, 
IMEI – 863879040895206
"
SOURH,4CR,2019-10-30 12:30:00,2022-08-18 09:00:00,2.0,2896,Replaced during CSL PPM
SOURH,HYGROCLIP_A,2019-10-30 12:30:00,2020-10-07 00:00:00,4.0,20134429,Replaced during CSL PPM
SOURH,SNOW_DEPTH,2019-10-30 12:30:00,2020-10-07 00:00:00,3.0,6258,Replaced during CSL PPM
EASTB,PROFILE1,2014-08-13 11:30:00,2019-10-29 12:00:00,1.0,35877,Removed during CSL PPM
EASTB,PROFILE3,2014-08-13 11:30:00,2019-10-29 12:00:00,1.0,35879,Removed during CSL PPM
SOURH,PROFILE2,2014-11-19 11:00:00,2019-10-30 11:30:00,1.0,35911,Removed during CSL PPM
GLENW,RH,2019-12-05 00:00:00,2020-09-30 00:00:00,3.0,P4020595,
CHIMN,ETHERNET_115,2020-01-22 12:00:00,2020-02-12 00:00:00,3.0,12017,Removed by CSL during PPM
